@id	@sens-resultat	abus	abusif considérant	abusif pouvoir	abusif à hauteur	accueillir	acquitter	adversaire	affaire	agir	agir en justice	ajouter	allouer	allouer à monsieur	alors	amende	amende civil	appel	appelant	appeler	application	argument	assurance	attribution	audience	autre	avant	avocat	avril	caractère	caractère abusif	cause	causer	celui	celui qui agir	chacun	charge	circonstance	circonstance particulier	civil celui	civil la condamner	code de procédure	commander	comme	comprendre	condamnation	condamne	condamner	condamner monsieur	condamner à verser	confirmer	conseil	considérant	constater	constitutif	contestation	contester	contractuel	contraindre	convenir	convenir convier	convier	cour	demande reconventionnel	demander	dette	deux	deux foi	deux foi fois	devant	devant le cour	devoir	dilatoire	dilatoire ou abusif	dispos	disposition	dit	dommage	dommage et intérêt	donc	donner au litige	dont	droit	décision	défaut	défendre	défense	délai	dépens	effet	encore	engager	entier	entier dépens	euro au titre	euro en application	euro à titre	exposer	exécution	faire	faire application	faire droit	fait	fin	foi	fondement	former	frais	frais irrépétibles	février	hauteur	in	intimer	intérêts pour procédure	irrépétibles	juge	justement	justice	justice de manière	lieu	litige	mai	manière	manière dilatoire	mauvais	mauvais foi	maximum	mener	monsieur	montant	méprendre	nature	non	nouveau	obligation	obtenir	ordonnance	outre	paiement	particulier	partie	payer	payer le somme	payer payer	permettre	pouvoir	premier	premier instance	premier juge	procédure abusif considérant	procédure civil	profit	prononcer	préjudice	présent	présenter	reconnaître	rejet	rejeter	relatif	réclamer	régler	régler un amende	résulter	savoir	sen	sen sens	sens	seulement	solution	somme	statuer	succomber	terme	titre	titre de amende	titre de dommage	titre de dommages	toujours	tout	tout son disposition	verser	verser du dommage	verser à monsieur
CAPAR1415151_acpa-accepte	acpa-accepte	0.0	0.17396683595522328	0.0	0.0	0.0	0.0	0.0	0.0	0.07632305655218592	0.17396683595522328	0.0	0.0	0.0	0.0	0.009358814677137697	0.009358814677137697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17396683595522328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010078723498455984	0.025916717567458242	0.025916717567458242	0.0	0.0	0.43082954899709036	0.008998860266478555	0.02699658079943567	0.0	0.0	0.0	0.05214643817666739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08236667399448101	0.0	0.0	0.0	0.0	0.025916717567458242	0.0	0.0	0.0	0.17396683595522328	0.0	0.074092886181841	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07632305655218592	0.0	0.17396683595522328	0.0	0.0	0.0	0.013897042963234548	0.0	0.0	0.0	0.04813517370153913	0.0	0.0	0.0	0.019150774098277697	0.0	0.0	0.0	0.04813517370153913	0.17396683595522328	0.0	0.09436961910606079	0.17396683595522328	0.09436961910606079	0.0	0.0	0.0	0.0	0.0	0.01488968888917987	0.17396683595522328	0.17396683595522328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02915630726339052	0.025916717567458242	0.02699658079943567	0.0	0.04813517370153913	0.0	0.0	0.0	0.17396683595522328	0.008638905855819414	0.0	0.0	0.0	0.04813517370153913	0.0	0.0	0.17396683595522328	0.0	0.04813517370153913	0.0	0.17396683595522328	0.17396683595522328	0.17396683595522328	0.0	0.17396683595522328	0.17396683595522328	0.17396683595522328	0.0	0.17396683595522328	0.010183158786188796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAVER1501501_acpa-accepte	acpa-accepte	0.0	0.0	0.0	0.0	0.0	0.09389055438538851	0.026411712830877454	0.02597873393201061	0.04119184011552944	0.0	0.0	0.050931637667345694	0.09389055438538851	0.026411712830877454	0.004817864915575026	0.004817864915575026	0.005715724582349855	0.02597873393201061	0.02597873393201061	0.0	0.0	0.0	0.09545539695847831	0.09389055438538851	0.02597873393201061	0.09389055438538851	0.0	0.0	0.02597873393201061	0.02597873393201061	0.0	0.17714487371120594	0.007662970219382089	0.0	0.0	0.0	0.09389055438538851	0.02597873393201061	0.0	0.0	0.004662449918298411	0.0	0.0	0.0	0.0	0.22321951180914165	0.004662449918298411	0.0	0.0	0.0	0.09389055438538851	0.0	0.09389055438538851	0.0	0.18009728827305935	0.09545539695847831	0.09389055438538851	0.09389055438538851	0.09389055438538851	0.09389055438538851	0.09389055438538851	0.010508007078336221	0.02597873393201061	0.02597873393201061	0.02597873393201061	0.1423044006858656	0.0	0.0	0.09389055438538851	0.0	0.0	0.050931637667345694	0.0	0.09389055438538851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037527395946311916	0.0	0.026844691729744304	0.02597873393201061	0.17714487371120594	0.09702023953156813	0.00990218280273764	0.0	0.0	0.023786091186416274	0.0	0.0	0.0	0.0	0.0	0.024578960892630154	0.02597873393201061	0.0	0.0	0.0	0.09389055438538851	0.02597873393201061	0.0	0.0064288167880038214	0.0	0.007662970219382089	0.013987349754895236	0.0	0.0	0.02597873393201061	0.09389055438538851	0.010680269489456488	0.013987349754895236	0.010508007078336221	0.0	0.0	0.0	0.03654095852817901	0.050931637667345694	0.0	0.0	0.0	0.0	0.0	0.0	0.09389055438538851	0.006857404573870743	0.09545539695847831	0.0	0.0	0.0	0.0	0.09389055438538851	0.0	0.0	0.0	0.0	0.09389055438538851	0.010335744667215955	0.0	0.0	0.0	0.09389055438538851	0.02597873393201061	0.015064832173561363	0.02597873393201061	0.050931637667345694	0.0	0.004662449918298411	0.0	0.02597873393201061	0.02597873393201061	0.0	0.0	0.09389055438538851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09389055438538851	0.0	0.005451921909318324	0.013987349754895236	0.0	0.02597873393201061	0.010397291942874521	0.0	0.0	0.024182526039523214	0.09389055438538851	0.0	0.0	0.013987349754895236	0.0	0.02597873393201061
CABAS1400506_acpa-accepte	acpa-accepte	0.0	0.0	0.0	0.0	0.04233707907193346	0.0	0.0	0.0	0.0	0.0	0.15301176090894336	0.0	0.0	0.0	0.007928672791999155	0.007928672791999155	0.008972128871188385	0.0	0.0	0.013031171283119808	0.15301176090894336	0.15301176090894336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05955014800261377	0.0	0.0	0.0	0.3012415715016954	0.04233707907193346	0.0	0.0	0.0	0.0	0.008259034158332451	0.0	0.0	0.0	0.05053193589669707	0.3637768548149798	0.0075983114256658576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01684397863223236	0.0	0.0	0.0	0.23191094223025174	0.0	0.0	0.15301176090894336	0.04233707907193346	0.0	0.0	0.0	0.0	0.0	0.0	0.023786018375997465	0.013031171283119808	0.0	0.0	0.0	0.060155141762912284	0.0	0.0	0.0	0.28868983935579146	0.0	0.016839037146831375	0.0	0.0	0.0	0.0	0.0	0.15301176090894336	0.04233707907193346	0.01684397863223236	0.0	0.0	0.07004828527907725	0.28868983935579146	0.0	0.0	0.0	0.04233707907193346	0.0	0.03876376831938962	0.0	0.0	0.0	0.04417782164027839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15301176090894336	0.15301176090894336	0.0	0.0	0.012754521032037551	0.0	0.0	0.0	0.0	0.0	0.0	0.022794934276997574	0.0	0.04417782164027839	0.0	0.15301176090894336	0.0	0.0	0.0	0.0	0.15301176090894336	0.04233707907193346	0.02414841456975986	0.04233707907193346	0.0	0.0	0.008259034158332451	0.0	0.0	0.04233707907193346	0.0	0.04233707907193346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016839037146831375	0.0	0.04233707907193346	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CACHA1502356_acpa-accepte	acpa-accepte	0.026377558998710162	0.0	0.028809087698895994	0.10411982440967542	0.0	0.0	0.0	0.0	0.04682163576214853	0.10672282001991731	0.0	0.05789259671191879	0.0	0.0	0.005816720901678307	0.005816720901678307	0.005997145373996987	0.0	0.0	0.008922734292789959	0.0	0.0	0.0	0.0	0.0	0.0	0.029529314891368397	0.0	0.0	0.0	0.0	0.19644460794402588	0.008710288238199722	0.028809087698895994	0.2062668383412272	0.028809087698895994	0.10411982440967542	0.0	0.10411982440967542	0.10411982440967542	0.005558199972714827	0.0	0.0	0.10411982440967542	0.0	0.0	0.005299679043751346	0.0	0.10411982440967542	0.015511255737808817	0.0	0.0	0.0	0.10411982440967542	0.19644460794402588	0.0	0.0	0.0	0.10411982440967542	0.10411982440967542	0.10411982440967542	0.0	0.0	0.0	0.0	0.1617535122873158	0.10672282001991731	0.10672282001991731	0.0	0.0	0.0	0.05648058215796955	0.028809087698895994	0.0	0.050529192395122546	0.0	0.017450162705034918	0.009560072456560669	0.015511255737808817	0.0	0.015511255737808817	0.04093373450829605	0.01589903713125404	0.0	0.0	0.0	0.0	0.01125553981418763	0.028809087698895994	0.10411982440967542	0.0	0.026377558998710162	0.026377558998710162	0.0	0.0	0.011748357703410999	0.0	0.0	0.04682163576214853	0.19644460794402588	0.0	0.10411982440967542	0.0	0.030249542083840793	0.007129229127579845	0.0	0.008497842183609484	0.0	0.0	0.028809087698895994	0.0	0.0	0.0	0.0	0.012321448323089585	0.10411982440967542	0.030249542083840793	0.10411982440967542	0.0	0.0	0.0	0.05648058215796955	0.028809087698895994	0.0	0.0	0.028809087698895994	0.0	0.0	0.0	0.0	0.028809087698895994	0.015511255737808817	0.03168999646878559	0.0	0.0	0.10411982440967542	0.0	0.027696436948645667	0.0	0.011461812393571705	0.01667459991814448	0.0	0.01589903713125404	0.0	0.030249542083840793	0.016432257689470747	0.0	0.05648058215796955	0.0	0.005558199972714827	0.10672282001991731	0.0	0.029529314891368397	0.0	0.0	0.0	0.10411982440967542	0.015511255737808817	0.0	0.028809087698895994	0.0	0.0	0.10411982440967542	0.028809087698895994	0.0	0.0	0.0	0.0	0.0	0.0061434172123871564	0.0	0.034385437180715114	0.0	0.01180459053683093	0.10411982440967542	0.029529314891368397	0.0	0.0	0.026377558998710162	0.028809087698895994	0.015511255737808817	0.10411982440967542	0.0
CAMET1502360_acpa-accepte	acpa-accepte	0.0	0.0	0.09541202923079788	0.0	0.0	0.0	0.0	0.0	0.15128516514542367	0.34483159737342844	0.0	0.0	0.0	0.0	0.019406936853178743	0.01826535233240352	0.01937734796185205	0.0	0.0	0.0290818966965785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09541202923079788	0.0	0.0	0.0	0.028143770996688876	0.09541202923079788	0.0	0.0	0.0	0.0	0.0	0.0	0.017694560072015905	0.0	0.0	0.0	0.11388018849086566	0.81981772635099	0.017694560072015905	0.0	0.34483159737342844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34483159737342844	0.0	0.0	0.0	0.0	0.037960062830288556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18705649453922774	0.09541202923079788	0.0	0.16326463379010794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05137130343488491	0.0	0.0	0.0	0.0	0.03636772128680816	0.0	0.0	0.0	0.0	0.0	0.35632598395254267	0.09541202923079788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09541202923079788	0.0	0.0	0.0	0.0	0.0	0.0	0.09541202923079788	0.34483159737342844	0.0	0.0	0.0	0.18705649453922774	0.09541202923079788	0.0	0.0	0.09541202923079788	0.0	0.0	0.0	0.0	0.0	0.05137130343488491	0.0	0.0	0.05137130343488491	0.0	0.09541202923079788	0.09318305692152731	0.0	0.037960062830288556	0.0	0.0	0.0	0.0	0.0985924302051578	0.0	0.0	0.0	0.0	0.01826535233240352	0.0	0.0	0.09541202923079788	0.09541202923079788	0.0	0.0	0.0	0.0	0.0	0.09541202923079788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020023259560580448	0.0	0.11388018849086566	0.0	0.037579978663035085	0.0	0.0	0.0	0.0	0.08735911586393187	0.0	0.05308368021604773	0.0	0.0
CADIJ1501045_acpa-rejette	acpa-rejette	0.06677560927188082	0.0	0.06984950388295681	0.25615770596376486	0.0	0.0	0.06984950388295681	0.06984950388295681	0.11238198919466891	0.25244527544255085	0.25615770596376486	0.0	0.0	0.0	0.012904721934532999	0.012904721934532999	0.015228898028905988	0.06984950388295681	0.0	0.02211853858955486	0.0	0.0	0.0	0.0	0.07087670246947088	0.25244527544255085	0.06984950388295681	0.0	0.0	0.0	0.09824835310607705	0.0	0.020603570193010005	0.06984950388295681	0.0	0.06984950388295681	0.25244527544255085	0.06984950388295681	0.0	0.0	0.013826487786999641	0.0	0.0	0.0	0.08704780142599676	0.0	0.012720368764039673	0.0	0.25244527544255085	0.03760804678063903	0.0	0.0	0.0	0.25244527544255085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027789908436468454	0.06984950388295681	0.0	0.06984950388295681	0.0	0.0	0.0	0.25244527544255085	0.06984950388295681	0.12303861649969193	0.13694083908481205	0.06984950388295681	0.0	0.1247963110211161	0.038161106292119024	0.03926722531507898	0.021512551230936917	0.03760804678063903	0.0	0.038161106292119024	0.10216551203213792	0.038161106292119024	0.0	0.0	0.0	0.25244527544255085	0.02701571470514032	0.0	0.0	0.0639541046547591	0.0639541046547591	0.0639541046547591	0.0	0.06984950388295681	0.028198583560534167	0.0639541046547591	0.0	0.11401071367575104	0.0	0.25244527544255085	0.0	0.0	0.0	0.017793669523752095	0.0639541046547591	0.020603570193010005	0.0	0.0	0.07293109964249901	0.07087670246947088	0.0	0.027789908436468454	0.0	0.028198583560534167	0.0	0.07087670246947088	0.25244527544255085	0.09824835310607705	0.0	0.0	0.13694083908481205	0.06984950388295681	0.0	0.0	0.06984950388295681	0.0	0.017285278965930607	0.0	0.0	0.0	0.03760804678063903	0.06984950388295681	0.0	0.03760804678063903	0.0	0.0	0.06489460619379968	0.25244527544255085	0.028198583560534167	0.03926722531507898	0.03760804678063903	0.038161106292119024	0.0	0.07190390105598493	0.041598770340372036	0.06984950388295681	0.13895467495370636	0.0	0.013826487786999641	0.0	0.0	0.06984950388295681	0.06984950388295681	0.0	0.0	0.0	0.0	0.0	0.06984950388295681	0.0	0.0	0.0	0.06984950388295681	0.0	0.0	0.0	0.25244527544255085	0.0	0.014603052904430397	0.038161106292119024	0.0	0.0	0.028190310996668157	0.0	0.06984950388295681	0.0639541046547591	0.0	0.0639541046547591	0.0	0.03760804678063903	0.0	0.0
CAPAR1507861_acpa-rejette	acpa-rejette	0.0	0.15084488068721805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007490707731355176	0.007490707731355176	0.0	0.0	0.0	0.0	0.0	0.15084488068721805	0.0	0.0	0.0	0.0	0.0	0.0	0.04173752137295902	0.04173752137295902	0.0	0.0	0.012311353746062058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007831194446416776	0.0	0.0	0.0	0.0	0.35862521897249633	0.007490707731355176	0.0	0.0	0.0	0.0	0.045531841497773465	0.0	0.0	0.28460155032887546	0.0	0.0	0.16455805165878332	0.15084488068721805	0.15084488068721805	0.15084488068721805	0.0	0.0	0.0	0.0	0.22862672910221993	0.15084488068721805	0.15084488068721805	0.0	0.0	0.07141930841633745	0.0	0.0	0.0	0.0	0.0	0.02247212319406553	0.0	0.02247212319406553	0.15084488068721805	0.0	0.0	0.0	0.0	0.04173752137295902	0.28460155032887546	0.0	0.0	0.0	0.0	0.038214814158011055	0.0	0.0	0.15084488068721805	0.0	0.0	0.038214814158011055	0.0	0.06617894897083464	0.0	0.0	0.0	0.0	0.04173752137295902	0.01079803862978978	0.0	0.012870960734519423	0.023493583339250335	0.0	0.04173752137295902	0.0	0.0	0.016605442169828864	0.023493583339250335	0.0	0.0	0.0	0.0	0.0	0.0818269404992564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01267595839149235	0.0	0.0	0.0	0.0	0.04173752137295902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023493583339250335	0.0	0.02247212319406553	0.0	0.0	0.023806436138779145	0.0	0.0	0.15084488068721805	0.007831194446416776	0.0	0.0	0.0	0.0	0.04173752137295902	0.0	0.15084488068721805	0.02247212319406553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15084488068721805	0.008861821849867252	0.02247212319406553	0.0	0.0	0.01663201113814935	0.0	0.0	0.038214814158011055	0.0	0.0	0.0	0.023493583339250335	0.0	0.0
CALYO1501346_acpa-rejette	acpa-rejette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04779815779494551	0.04779815779494551	0.054088653018245836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9892774403688857	0.0	0.0	0.38501365934003007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05045361100577582	0.0	0.14339447338483655	0.9625402122508075	0.0	0.0	0.05045361100577582	0.0	0.0	0.14339447338483655	0.9625402122508075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11184584285787917	0.0	0.2737248232957852	0.0	0.0	0.0	0.0	0.0	0.0	0.45572614707694487	0.0	0.0	0.0	0.4683852067179712	0.14339447338483655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26632685509860177	0.0	0.0	0.0	0.10433430840069223	0.2737248232957852	0.0	0.0	0.2438484830456297	0.2438484830456297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26632685509860177	0.26632685509860177	0.0	0.0	0.08074085421986874	0.0	0.26632685509860177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2438484830456297	0.0	0.0	0.1792430917310457	0.0	0.1593271926498184	0.0	0.0	0.15190871569231496	0.0	0.0	0.0	0.05045361100577582	0.0	0.0	0.26632685509860177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05709357818592617	0.14339447338483655	0.0	0.0	0.1071541545736839	0.0	0.0	0.0	0.0	0.25739562099260915	0.26632685509860177	0.0	0.0	0.0
CALYO1504370_acpa-rejette	acpa-rejette	0.0	0.0	0.0	0.0	0.0	0.3356047753091033	0.0	0.0	0.14723715646408111	0.0	0.0	0.0	0.0	0.09285904446021898	0.0	0.0	0.018858859102117702	0.0	0.0	0.02858161545561461	0.3356047753091033	0.0	0.3356047753091033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13061292753786563	0.6331911226659092	0.02739071481163067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018114759849256562	0.0	0.0	0.0	0.0	0.0	0.01666557906131604	0.04999673718394812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17962166108181601	0.0	0.0	0.0	0.0	0.04999673718394812	0.04999673718394812	0.02739071481163067	0.04999673718394812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03539461297610147	0.0	0.0	0.0850216067031911	0.0	0.0	0.0	0.0	0.036944347484149966	0.0	0.0	0.0	0.0	0.0	0.3356047753091033	0.0	0.0	0.02297932553242199	0.0850216067031911	0.0	0.0	0.0	0.0	0.0	0.0	0.0385506234617217	0.0	0.036944347484149966	0.3356047753091033	0.0	0.0	0.13061292753786563	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0259766288627379	0.3356047753091033	0.0	0.09285904446021898	0.0	0.0	0.3356047753091033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3356047753091033	0.0	0.05296536160104832	0.0	0.18205133548699395	0.0	0.018114759849256562	0.0	0.0	0.09285904446021898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09285904446021898	0.0	0.0	0.0	0.0	0.0	0.021318710289350448	0.0	0.11083304245244989	0.0	0.03539461297610147	0.0	0.0	0.0850216067031911	0.0	0.0850216067031911	0.0	0.0521705083658589	0.0	0.0
CAAIX1416771_acpa-rejette	acpa-rejette	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35384376699069636	0.0	0.0	0.43751001365012	0.8065332200599047	0.0	0.04272118200417927	0.04272118200417927	0.04834351984581574	0.0	0.2231610204926508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06582600440181452	0.0	0.0	0.2231610204926508	0.0	0.0	0.0	0.0	0.0	0.1201533243867542	0.0	0.0	0.26635655149983734	0.0	0.040051108128918066	0.1201533243867542	0.0	0.1201533243867542	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40732029374145307	0.0	0.0	0.0	0.38186277538261226	0.0	0.13617376763832142	0.07460280498872313	0.0	0.0	0.0	0.3170809871149318	0.1201533243867542	0.0	0.0	0.0	0.0	0.09073190300536184	0.0	0.0	0.0	0.20432590735883804	0.20432590735883804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8065332200599047	0.0	0.0	0.0	0.0	0.07021440469526882	0.12816354601253782	0.0	0.0	0.0	0.0	0.0	0.12816354601253782	0.0	0.0	0.2231610204926508	0.0	0.3138920324704578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07363260112294898	0.0	0.8065332200599047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2231610204926508	0.0	0.0	0.0	0.0	0.0	0.0	0.2231610204926508	0.0	0.0	0.0	0.0	0.0	0.1201533243867542	0.2231610204926508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04834351984581574	0.0	0.26635655149983734	0.0	0.09073190300536184	0.0	0.2231610204926508	0.0	0.0	0.20432590735883804	0.0	0.1201533243867542	0.0	0.0
