@id	@sens-resultat	absence	abus	abusif	abusif pouvoir	abusif à hauteur	acquitter	adversaire	affaire	agir	agir en justice	ailleurs	ainsi	allouer	alors	amende	amende civil	an	appel	appelant	application	application du disposition	après	attendre	attendu	attribution	audience	autre	avant	avocat	caractère	caractère abusif	causer	celui	celui qui agir	charge	circonstance	circonstance particulier	civil attendu	civil celui	civil condamner	coder	coder de procédure	comprendre	conclusion	condamnation	condamner à verser	confirmer	conseil	constitutif	conséquence	contester	contraindre	convenir	convenir convier	convier	convier en conséquence	cour	demande reconventionnel	demander	dette	deux	devant	dilatoire	dilatoire ou abusif	dispos	disposer	disposition	dommage	dommage et intérêt	dommages	dommages intérêts	donc	dont	droit	dès	dès lors	décembre	décision	défaut	défendre	délai	dépourvue	effet	encontre	engager	entier	entier dépens	entre	espèce	euro	euro en application	euro sans préjudice	euro à titre	exposer	exécution	faire	fait	faute	fin	foi	foi fois	fois	fondement	frais	frais irrépétibles	français	hauteur	in	instance	intimer	intérêt	intérêt pour procédure	intérêts	intérêts pour procédure	inéquitable	inéquitable de laisser	irrecevable	irrépétibles	juge	jugement	juridiction	justement	justice	justice de manière	justifier	laisser	lieu	lors	madame	manière	manière dilatoire	maximum	mener	mois	monsieur	monsieur p	montant	nature	non	nouveau	obligation	observer	obtenir	outre	paiement	particulier	partie	payer	payer payer	permettre	pièce	pouvoir	premier	premier instance	premier juge	procédure abusif	procédure civil condamner	profit	prononcer	préjudice	préjudice du dommages	présent	public	raison	reconnaître	reconventionnel	recours	rejet	rejeter	rendre	réclamer	résulter	savoir	sci	seulement	somme	sommer	statuer	succomber	supporter	terme	titre	titre de amende	titre de dommage	titre de dommages	toujours	tout	tout son disposition	tribunal	trésor	trésor public	verser	verser du dommage	verser à madame	verser à monsieur	voir
CAVER1501501_acpa-accepte	acpa-accepte	0.0	0.0	9.860408552852336E-4	0.0	0.0	0.0342309328593941	0.010581483668130956	0.011900063315344206	0.01695640756290852	0.0	0.0342309328593941	0.0	0.06113776306876912	0.010581483668130956	0.0011391540254518133	0.0011391540254518133	0.0	9.860408552852336E-4	0.011900063315344206	0.0	0.0	0.0	0.0	0.0	0.030437994101217863	0.0342309328593941	0.003113852765416785	0.0342309328593941	0.0	0.06113776306876912	0.0342309328593941	0.06113776306876912	0.01695640756290852	0.0	0.0	0.0342309328593941	0.011900063315344206	0.0	0.0	0.0	0.0	0.0	0.0	0.002768824106989138	0.0	0.0	0.0	0.0342309328593941	0.0	0.0	0.010581483668130956	0.0342309328593941	0.020172725787850315	0.020172725787850315	0.020172725787850315	0.0	0.002768824106989138	0.0342309328593941	0.011900063315344206	0.0342309328593941	0.06113776306876912	0.003113852765416785	0.0342309328593941	0.0	0.0342309328593941	0.0	0.0	0.0	0.0	0.009810164020297076	0.009810164020297076	0.0	0.0	0.002768824106989138	0.0	0.0	0.0	0.0	0.0025669952801348366	0.0342309328593941	0.028219267160152894	0.0	0.0	0.011900063315344206	0.0011647195744022042	0.0	0.0	0.003113852765416785	0.0	0.0	0.0	0.0	0.0	0.0032661394684063514	0.0342309328593941	0.0	0.06113776306876912	0.0011647195744022042	0.011900063315344206	0.0	0.0	0.0	6.530031496171179E-4	0.006641365395532993	0.011900063315344206	0.0	0.0	0.011900063315344206	0.005923175298390174	0.0342309328593941	5.80647512522226E-4	0.0	0.009810164020297076	9.601705268074642E-4	0.0	0.0	0.003113852765416785	0.011900063315344206	0.005905472736124662	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006026176847569758	0.0	0.0	0.0	0.0	0.0	0.0342309328593941	0.0342309328593941	0.005651736034217484	0.030437994101217863	0.002768824106989138	0.0	0.0	0.0	0.0342309328593941	0.0	0.0	0.0	0.0	0.011900063315344206	0.024002766281623317	0.0	0.0	0.003113852765416785	0.0	0.01695640756290852	0.002768824106989138	0.0011647195744022042	0.020172725787850315	0.0011391540254518133	0.0	0.0	0.0342309328593941	0.011900063315344206	0.0	0.0	0.0	0.0342309328593941	0.0342309328593941	0.011900063315344206	0.0342309328593941	0.0	0.0	0.0	0.0	0.0	0.0	0.042119801627506205	0.0342309328593941	0.0025669952801348366	0.0	0.011900063315344206	0.0	0.011900063315344206	0.003113852765416785	0.0010756063181992198	0.0	0.0	0.002768824106989138	0.0342309328593941	0.0	0.0	0.0	0.0	0.0	0.008156110675578088	0.0	0.0	0.011900063315344206	0.0010356634942099785
CACHA1502356_acpa-accepte	acpa-accepte	0.002622844662974281	9.810606826086094E-4	9.616476953991216E-4	0.028833225692633392	0.028833225692633392	0.0	0.0	0.0	0.012716479042038919	0.02567153087592218	0.0	0.0	0.045850341816612177	0.0	8.340165504347181E-4	8.340165504347181E-4	0.0	0.0010363071291274036	0.0	8.10553931834055E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008924467354720375	0.0	0.0	0.051497250400548054	0.012716479042038919	0.028833225692633392	0.002622844662974281	0.028833225692633392	0.0	0.0	0.028833225692633392	0.0	0.0	0.0	0.028833225692633392	0.0	0.0	0.051497250400548054	0.003337199931582764	0.0	0.028833225692633392	0.003337199931582764	0.0	0.0	0.016991788037616133	0.016991788037616133	0.016991788037616133	0.028833225692633392	0.0	0.0	0.0	0.0	0.045850341816612177	0.0	0.028833225692633392	0.028833225692633392	0.0	0.0	8.7348290036015E-4	0.0045927828299243325	0.0045927828299243325	0.0	0.0	9.810606826086094E-4	9.810606826086094E-4	0.002622844662974281	0.0	0.0	0.0	0.004980700278021116	0.0	0.0	0.0	0.0	0.010023600955817478	0.0	0.0	0.003337199931582764	0.003337199931582764	0.0	0.0	0.004367279351597858	0.0	0.0	0.0029712607252486644	0.0	0.0	0.008924467354720375	0.051497250400548054	0.0	0.0	0.0021669985270543284	0.008281515414795963	0.008281515414795963	5.50034299919575E-4	0.005594121204444373	0.0	0.0	0.016991788037616133	0.0	0.0	0.0	3.9412546150494185E-4	0.0023352377727718044	0.0	0.0	0.028833225692633392	0.028833225692633392	0.0	0.0	0.004367279351597858	0.0	0.0	0.028833225692633392	0.023822057969421676	0.028833225692633392	0.002622844662974281	0.028833225692633392	0.0	0.0	0.0	0.016991788037616133	0.028833225692633392	0.028833225692633392	0.0	0.0	0.0	0.0	0.0	0.028833225692633392	0.010023600955817478	0.021491997670251884	0.0	0.0	0.0	0.0	4.544392333183192E-4	0.0	0.02021788831430128	0.005003919233800729	0.00570676155851306	0.0	0.002622844662974281	0.011800336426002287	0.002622844662974281	0.0	0.016991788037616133	0.0010363071291274036	0.0	0.02567153087592218	0.0	0.008924467354720375	0.0	0.0	0.051497250400548054	0.0	0.0	0.0	0.0	0.028833225692633392	0.028833225692633392	0.010023600955817478	0.028833225692633392	0.010023600955817478	0.010023600955817478	0.04254711205000928	0.0	0.0021669985270543284	0.028833225692633392	0.0	0.002622844662974281	0.010023600955817478	0.0	9.08675984163E-4	0.028833225692633392	8.7348290036015E-4	0.0	0.0	0.005594121204444373	0.002622844662974281	0.0	0.051497250400548054	0.051497250400548054	0.006870013763545504	0.010023600955817478	0.0	0.0	0.0
CAMET1502360_acpa-accepte	acpa-accepte	0.0	0.0	0.001250448578188826	0.0407224660119812	0.0	0.0	0.0	0.0	0.020172010313074046	0.0407224660119812	0.0	0.0013855962814950432	0.0	0.0	0.0011871198523979384	0.0013320935057431042	0.0407224660119812	0.0016438825579913354	0.0	0.0012197873991092291	0.0037043618976688075	0.014156784037702274	0.0013855962814950432	0.0012197873991092291	0.0	0.0	0.0	0.0	0.0	0.07273189103092932	0.0	0.0	0.020172010313074046	0.0407224660119812	0.0	0.0	0.0	0.0407224660119812	0.0	0.0407224660119812	0.0407224660119812	0.0407224660119812	0.0	0.0	0.0071689773359478095	0.07273189103092932	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037043618976688075	0.0	0.0	0.0	0.0	0.0	0.0407224660119812	0.0407224660119812	0.0	0.0407224660119812	0.0013855962814950432	0.0	0.0	0.014156784037702274	0.014156784037702274	0.0	0.0	0.0	0.014156784037702274	0.014156784037702274	0.0407224660119812	0.007900829863551883	0.0	0.0	0.0	0.0407224660119812	0.0	0.0	0.0	0.0	0.0	0.0	0.0013855962814950432	0.00570553652743992	0.014156784037702274	0.014156784037702274	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0407224660119812	0.02399826915728675	0.0	0.0	0.0	0.0	0.0	0.014156784037702274	0.0	0.0	0.0	0.0	0.0	0.0	0.0071689773359478095	0.014156784037702274	0.0	0.0407224660119812	0.0407224660119812	0.0	0.0	0.0	0.014156784037702274	0.0071689773359478095	0.02399826915728675	0.0407224660119812	0.0407224660119812	0.0	0.0	0.0	0.0	0.0	0.0	0.014156784037702274	0.0	0.0	0.014156784037702274	0.0013855962814950432	0.014156784037702274	6.294982604902535E-4	0.0	0.0285546361856945	0.0	0.0	0.0	0.0	0.01775810481249272	0.0	0.0	0.0	0.0014471655680900804	0.0407224660119812	0.0	0.0	0.014156784037702274	0.014156784037702274	0.014156784037702274	0.07273189103092932	0.0	0.0	0.0	0.0	0.0	0.0	0.014156784037702274	0.0407224660119812	0.0	0.0	0.0	0.0	0.0032610754119817022	0.0	0.0	0.0037043618976688075	0.0	0.0	0.0014471655680900804	0.0	0.0	0.0	0.0	0.007900829863551883	0.0	0.014156784037702274	0.07273189103092932	0.07273189103092932	0.008541730770616287	0.0	0.0407224660119812	0.0	0.0
CANAN1101988_acpa-accepte	acpa-accepte	0.0	0.0	0.0030430102539700807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003190767831592962	0.0	0.029403100886661676	0.0031971017100261363	0.0031971017100261363	0.09377618597097265	0.0	0.0	0.002877830667225075	0.008530449263985395	0.0	0.0	0.0	0.0	0.0	0.008530449263985395	0.0	0.0	0.16748787603703175	0.0	0.16748787603703175	0.04189649660138227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09377618597097265	0.008530449263985395	0.016508807489205947	0.0	0.01085379363178148	0.0	0.0	0.009166609471870328	0.0	0.0	0.0	0.0	0.0	0.0	0.007693818476554208	0.0	0.024335480994345335	0.0	0.16748787603703175	0.0	0.0	0.0	0.0	0.0	0.002877830667225075	0.015561353067530658	0.015561353067530658	0.0	0.0	0.0	0.0026947741609878485	0.006857187689123022	0.03260041305651464	0.03260041305651464	0.0	0.018194126318172098	0.0072044208389581525	0.0	0.0	0.0	0.0275327931641983	0.0	0.0	0.01085379363178148	0.01085379363178148	0.0	0.0	0.018194126318172098	0.0	0.0	0.0	0.0	0.0	0.0275327931641983	0.0	0.0	0.029403100886661676	0.0	0.0	0.0	0.0	0.018194126318172098	0.0	0.0	0.055263503708568536	0.0	0.01880184880191537	0.0	0.001335383292983376	0.008530449263985395	0.0	0.0	0.0	0.0	0.0	0.0	0.018194126318172098	0.016508807489205947	0.029403100886661676	0.09377618597097265	0.0	0.0	0.006857187689123022	0.0	0.014889692694448769	0.03260041305651464	0.016508807489205947	0.0	0.0	0.0	0.0	0.0	0.017605878242675364	0.0	0.008530449263985395	0.0	0.029403100886661676	0.08457900984539378	0.0	0.0	0.0	0.0	0.0017889125326983454	0.0	0.06575596066543016	0.01880184880191537	0.020846373977060077	0.008530449263985395	0.0072044208389581525	0.04189649660138227	0.008530449263985395	0.0	0.055263503708568536	0.0034142814194040483	0.0	0.0	0.0	0.024335480994345335	0.0	0.029403100886661676	0.0	0.0	0.0	0.0	0.0	0.0	0.08457900984539378	0.0	0.0	0.03260041305651464	0.0	0.0	0.0	0.008530449263985395	0.0	0.029403100886661676	0.0	0.0	0.0	0.0034142814194040483	0.0	0.0	0.0	0.0	0.01318467147931075	0.0	0.029403100886661676	0.0	0.0	0.0	0.0	0.0	0.0	0.003190767831592962
CADIJ1501045_acpa-rejette	acpa-rejette	0.0044260780868873965	0.0014668109604772995	0.0016092504303766208	0.05420339293484748	0.04865637306470357	0.0	0.018843302064850093	0.018843302064850093	0.024102097819154834	0.05420339293484748	0.0	0.0	0.0	0.0	0.001833172262877582	0.001833172262877582	0.0	0.0016092504303766208	0.018843302064850093	0.001356405542162761	0.0044260780868873965	0.0	0.001844289578947468	0.0016555502697123837	0.0	0.0	0.0044260780868873965	0.05420339293484748	0.018843302064850093	0.0	0.0	0.0	0.026849832742537133	0.05420339293484748	0.004930668576238588	0.05420339293484748	0.018843302064850093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0075891763511630175	0.09680934517286058	0.006273580386808462	0.0	0.05420339293484748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004930668576238588	0.05420339293484748	0.0	0.05420339293484748	0.0	0.004930668576238588	0.05420339293484748	0.05420339293484748	0.0	0.05420339293484748	0.0014668109604772995	0.009583176040888828	0.009583176040888828	0.013858539160643214	0.013858539160643214	0.001844289578947468	0.0016555502697123837	0.004130911572396411	0.018843302064850093	0.018843302064850093	0.0	0.009440138650950738	0.0	0.0	0.05420339293484748	0.05420339293484748	0.0	0.018843302064850093	0.001844289578947468	0.006273580386808462	0.006273580386808462	0.0	0.0	0.007495039214373697	0.018843302064850093	0.018843302064850093	0.005631560151942337	0.006273580386808462	0.0	0.015786908683534252	0.0	0.0015451448513978455	0.0	0.0	0.0	0.0	8.662896003060059E-4	0.010516351968455977	0.0	0.0	0.025404892249285712	0.016914932541959058	0.012049372537875743	0.0	7.883059651167476E-4	0.003921487597536204	0.013858539160643214	0.001844289578947468	0.0	0.0	0.004930668576238588	0.0	0.009440138650950738	0.007017946511538485	0.018843302064850093	0.0	0.04865637306470357	0.05420339293484748	0.0	0.0	0.009542224072753057	0.018843302064850093	0.009542224072753057	0.031942751514751885	0.05420339293484748	0.05420339293484748	0.0	0.0	0.012049372537875743	0.0	0.0	0.0	0.018843302064850093	0.05420339293484748	0.0	0.018843302064850093	0.001844289578947468	0.0	9.281886938549334E-4	0.018843302064850093	0.034117900192224666	0.009583176040888828	0.010816274289382286	0.0	0.0	0.022494775927054265	0.003921487597536204	0.001844289578947468	0.028673821882018804	0.0016681495765417254	0.0	0.0	0.0	0.018843302064850093	0.018843302064850093	0.018843302064850093	0.0	0.05420339293484748	0.0	0.018843302064850093	0.0	0.0	0.0	0.018843302064850093	0.05420339293484748	0.0	0.018843302064850093	0.0	0.05420339293484748	0.004130911572396411	0.0	0.016914932541959058	0.0	0.0	0.0	0.0016681495765417254	0.0	0.001844289578947468	0.004930668576238588	0.0	0.010516351968455977	0.0	0.0	0.0	0.0	0.012914894069185133	0.0	0.0	0.0	0.0015451448513978455
CALYO1501346_acpa-rejette	acpa-rejette	0.0	0.0	0.01983829906222137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01983829906222137	0.01983829906222137	0.0	0.01983829906222137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49143684588025555	0.036649612826729384	0.0	0.0	0.05687962304085346	0.49143684588025555	0.0	0.050413754327377734	0.0	0.0	0.0	0.0	0.0	0.0	0.036649612826729384	0.0	0.15142255975733068	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014820494200904106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04470406891502466	0.0	0.0	0.0	0.15142255975733068	0.0	0.0	0.05687962304085346	0.05687962304085346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17084341830500752	0.04470406891502466	0.17084341830500752	0.17084341830500752	0.0	0.08450816788332983	0.0	0.0	0.0	0.0	0.10924603266012296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07092726115432463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009374848459896433	0.0	0.0	0.06799203167797795	0.08041072341475493	0.0	0.0	0.0	0.04470406891502466	0.0	0.0	0.01983829906222137	0.0	0.0	0.0	0.17084341830500752	0.0	0.0	0.0	0.0	0.0	0.17084341830500752	0.0	0.0	0.0	0.17084341830500752	0.0	0.0	0.0	0.0	0.0	0.036649612826729384	0.0	0.17084341830500752	0.0	0.0	0.0	0.016263977696377455	0.0	0.0	0.0	0.0	0.07816794457670623	0.04470406891502466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAROU1501728_acpa-rejette	acpa-rejette	0.0	0.0	0.0032677572088464822	0.0	0.0	0.0	0.0	0.0	0.0456571413396539	0.0	0.09217085246100788	0.0	0.0	0.0	0.0025497829063700693	0.002668935216894696	0.0	0.003720748558578564	0.0	0.0027543282915166575	0.0	0.0	0.0	0.0027543282915166575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0456571413396539	0.0	0.00838441841492987	0.0	0.0	0.09217085246100788	0.0	0.0	0.0	0.0	0.0	0.0	0.01622619691384961	0.0	0.0	0.0	0.0	0.0	0.0	0.09217085246100788	0.0	0.0	0.0	0.0	0.00838441841492987	0.0	0.0	0.0	0.0	0.00838441841492987	0.0	0.0	0.0	0.0	0.0	0.020489509573159165	0.020489509573159165	0.0	0.0	0.0031361457922176425	0.0	0.0	0.0	0.0	0.0	0.0	0.00838441841492987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010667989971215307	0.0	0.0	0.0	0.0031361457922176425	0.0	0.0	0.0	0.0	0.0014190003649982173	0.01788266514750629	0.03204233389199717	0.0	0.0	0.0	0.020489509573159165	0.0	0.0017582885399927185	0.0	0.0	0.0	0.09217085246100788	0.09217085246100788	0.007363637527777263	0.03204233389199717	0.0	0.01622619691384961	0.0	0.0	0.0	0.0	0.0	0.09217085246100788	0.0	0.0	0.011639235411324243	0.0	0.0	0.0	0.0	0.0	0.01469735802238592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017582885399927185	0.0	0.0	0.01799496567943268	0.020489509573159165	0.0	0.0	0.0	0.0	0.0	0.0	0.0032677572088464822	0.0	0.0	0.09217085246100788	0.0	0.0	0.0	0.16462068862552517	0.0	0.0	0.0	0.0	0.0	0.0	0.03204233389199717	0.0	0.0	0.0	0.0	0.0	0.00838441841492987	0.0	0.0	0.0	0.0	0.00838441841492987	0.003720748558578564	0.0	0.0	0.0	0.0	0.0	0.0	0.03204233389199717	0.16462068862552517	0.16462068862552517	0.0	0.0	0.0	0.0	0.0031361457922176425
CALYO1504370_acpa-rejette	acpa-rejette	0.0	0.0	0.004481843849993389	0.0	0.0	0.12618761497521577	0.0	0.0	0.06250745890274316	0.0	0.0	0.004293578145020613	0.0	0.04386794289204549	0.0	0.0	0.0	0.005093935598871934	0.0	0.003777658046557971	0.0	0.0	0.0	0.0	0.12618761497521577	0.0	0.0	0.0	0.0	0.0	0.0	0.22537593521792082	0.06250745890274316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02805140970289485	0.02805140970289485	0.03859673257473357	0.03859673257473357	0.004293578145020613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004293578145020613	0.0	0.0	0.011478788949921681	0.0	0.01859880611081462	0.0	0.0	0.014605140075238703	0.0	0.0	0.0	0.22537593521792082	0.0	0.0	0.0	0.0	0.0	0.0024072060892981048	0.0	0.0	0.0	0.0	0.0	0.02805140970289485	0.0	0.0024072060892981048	0.0	0.03859673257473357	0.003777658046557971	0.0	0.0	0.0	0.0	0.024482477964699927	0.02221467019135019	0.0	0.12618761497521577	0.0	0.0	0.0	0.0	0.02221467019135019	0.0	0.02221467019135019	0.0	0.0	0.0	0.0	0.0	0.021310045941894094	0.0	0.011478788949921681	0.12618761497521577	0.0	0.0	0.12618761497521577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011478788949921681	0.0	0.0	0.011478788949921681	0.0	0.07436397264351147	0.004481843849993389	0.0	0.0	0.0	0.04386794289204549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04386794289204549	0.0	0.0	0.008720186346103442	0.0	0.0	0.011478788949921681	0.0	0.0	0.005093935598871934	0.0	0.0	0.011478788949921681	0.0	0.024482477964699927	0.0	0.04386794289204549	0.0	0.0	0.026453575435124603	0.0	0.0	0.0	0.0
CAROU1501321_acpa-rejette	acpa-rejette	0.0	0.0	0.004647946391991277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003917662612833296	0.20564360200583898	0.040027174064453344	0.004148687170051118	0.004148687170051118	0.10277180170533787	0.004148687170051118	0.0	0.0	0.0	0.040027174064453344	0.003917662612833296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010473786848823325	0.020269709767832142	0.0	0.013326416637906853	0.0	0.0	0.0	0.0	0.0	0.060564734915080076	0.060564734915080076	0.060564734915080076	0.0	0.010473786848823325	0.0	0.0	0.0	0.20564360200583898	0.0	0.0	0.0	0.0	0.0	0.0034968468324969738	0.02123783575512337	0.02123783575512337	0.0	0.0	0.0	0.003917662612833296	0.0	0.0	0.0	0.0	0.0	0.0	0.11513951410534588	0.0	0.0	0.040027174064453344	0.0	0.0	0.013326416637906853	0.013326416637906853	0.010473786848823325	0.0	0.0	0.0	0.0	0.0	0.013326416637906853	0.0	0.0	0.0	0.0	0.040027174064453344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.025595425381450158	0.0	0.0018225054674514312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015915167492956562	0.0	0.0	0.0	0.0	0.010473786848823325	0.0	0.020269709767832142	0.0	0.0	0.0	0.0	0.0	0.11513951410534588	0.0	0.013519482368081382	0.0	0.0	0.0	0.03572765464350736	0.0	0.0	0.0	0.003917662612833296	0.040027174064453344	0.0	0.0	0.0	0.018488502806019467	0.02123783575512337	0.010473786848823325	0.008690637546140993	0.05090835715310889	0.010473786848823325	0.003917662612833296	0.0	0.004647946391991277	0.0	0.0	0.0	0.03321259701113162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11513951410534588	0.0	0.0	0.0	0.040027174064453344	0.0	0.0	0.0	0.008223702948578366	0.11513951410534588	0.0	0.0	0.040027174064453344	0.010473786848823325	0.0036494279481109585	0.0	0.0034968468324969738	0.0	0.10277180170533787	0.02233896422801906	0.010473786848823325	0.0	0.0	0.0	0.022763376115560452	0.0	0.0	0.040027174064453344	0.0034968468324969738
CAROU1406104_acpa-rejette	acpa-rejette	0.013153670530177897	0.0	0.005188187929427592	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004920058427902261	0.0	0.0	0.005188187929427592	0.005188187929427592	0.0	0.004808542054924407	0.0	0.004373021580991937	0.013153670530177897	0.04467962489587244	0.004920058427902261	0.004373021580991937	0.0	0.12852244559249093	0.0	0.0	0.0	0.25826076341507037	0.14459977612745073	0.0	0.07162798477019898	0.0	0.0	0.0	0.0	0.0	0.14459977612745073	0.0	0.0	0.0	0.0	0.011691179269643479	0.02545603494483432	0.0	0.0	0.0	0.0	0.014875376803494147	0.05026875832947191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004920058427902261	0.03214441895818912	0.03214441895818912	0.0	0.0	0.0	0.0	0.013153670530177897	0.0	0.0	0.12852244559249093	0.028054740819344042	0.013153670530177897	0.0	0.0	0.0	0.0	0.0	0.004920058427902261	0.0	0.0	0.013153670530177897	0.004920058427902261	0.0	0.0	0.0	0.0	0.016736190676116425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002758443938206678	0.0	0.0	0.0	0.08521449429337108	0.0	0.03214441895818912	0.0	0.002758443938206678	0.013153670530177897	0.0	0.0	0.0	0.0	0.0	0.0	0.028054740819344042	0.020970067991247995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022110993650771703	0.0	0.013153670530177897	0.0	0.05026875832947191	0.0	0.0	0.05026875832947191	0.004920058427902261	0.0	0.002758443938206678	0.0	0.08352553428740861	0.0	0.0	0.0	0.013153670530177897	0.07162798477019898	0.011691179269643479	0.004920058427902261	0.08521449429337108	0.005837196838605784	0.0	0.14459977612745073	0.0	0.05026875832947191	0.0	0.0	0.0	0.0	0.14459977612745073	0.0	0.0	0.0	0.0	0.0	0.0	0.05026875832947191	0.0	0.0	0.0	0.0	0.0	0.0	0.013153670530177897	0.05026875832947191	0.013153670530177897	0.005837196838605784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030622691319983887	0.05026875832947191	0.0	0.05026875832947191	0.004920058427902261
