@id	@sens-resultat	abus	abusif	abusif considérant	abusif pouvoir	accueillir	adversaire	affaire	agir	agir en justice	ailleurs	ajouter	allouer	allouer à monsieur	appel	appelant	application	assurance	audience	autre	avant	avocat	avril	caractère	caractère abusif	cause	celui	celui qui agir	chacun	charge	charge de monsieur	circonstance	circonstance particulier	civil celui	civil la condamner	civil prévoir	code de procédure	comme	comprendre	condamnation	condamne	condamner	condamner monsieur	confirmer	conseil	considérant	constater	conséquence	contester	contraindre	convenir	convenir convier	convier	convier en conséquence	cour cours	cours	demande	demande de condamnation	demande de dommage	demande reconventionnel	demander	dette	deux	devant	devant le cour	devoir	dilatoire	dilatoire ou abusif	dispos	dispositif	disposition	dit	dommage	dommage et intérêt	donner	dont	droit	décision	défense	dépens	effet	encontre	encore	entier	entier dépens	entre	euro	euro au titre	euro en application	euro à titre	exposer	exécution	faire	faire application	fait	faute	fin	foi	foi fois	fois	fondement	former	frais	frais irrépétibles	février	hauteur	in	instance	intimer	intérêt	intérêt pour procédure	intérêts pour procédure	inéquitable	inéquitable de laisser	irrépétibles	juge	justice	justice de manière	justifier	laisser	litige	mai	manière	manière dilatoire	mauvais	mauvais foi	maximum	mille	mille euro	mois	monsieur	monsieur p	montant	motif	méprendre	nature	ordonnance	outre	paiement	particulier	partie	payer	payer le somme	payer payer	permettre	pouvoir	premier	premier instance	premier juge	principal	procédure abusif	procédure abusif considérant	procédure civil	profit	préjudice	préjudice du dommage	présent	présenter	prévoir	public	reconnaître	reconventionnel	recours	rejeter	rejeté le demande	relatif	réclamer	régler	résulter	sci	seulement	somme	statuer	succomber	supporter	titre	titre de amende	titre de dommage	titre de dommages	tout son disposition	trésor	trésor public	verser du dommage	verser à monsieur	voir
CAPAR1415151_acpa-accepte	acpa-accepte	0.0	0.015664944071065903	0.3792875570848775	0.0	0.0	0.0	0.0	0.16640174841359118	0.3792875570848775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10494570613339282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014263544555066003	0.056504381653236756	0.0	0.0	0.8051356815614108	0.01681709973420612	0.09370330344748704	0.0	0.0	0.08728360008434558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015664944071065903	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1652766586940272	0.0	0.0	0.0	0.3792875570848775	0.0	0.056504381653236756	0.0	0.0	0.10494570613339282	0.0	0.12401794010706575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25280303904170165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04533138586377309	0.0	0.0	0.0	0.056504381653236756	0.0	0.0	0.0	0.0	0.0	0.0	0.04175307485554121	0.0	0.0	0.0	0.0	0.10494570613339282	0.3792875570848775	0.0	0.0	0.3792875570848775	0.3792875570848775	0.20574738913444898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0425447002897071	0.0	0.3792875570848775	0.0	0.3792875570848775	0.0	0.0	0.0	0.0	0.0	0.0	0.044601472023763536	0.10494570613339282	0.050451299202618365	0.0	0.1491133533122807	0.0	0.0	0.0	0.0	0.01681709973420612	0.3792875570848775	0.018834793884412247	0.0	0.0	0.0	0.3792875570848775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7156081550466223	0.3792875570848775	0.0	0.3792875570848775	0.7156081550466223	0.0	0.0	0.01903032071233711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAVER1501501_acpa-accepte	acpa-accepte	0.0	0.00545259877300001	0.0	0.0	0.0	0.13231735896657146	0.040632798419969925	0.06442730197485032	0.0	0.14685226692975534	0.0	0.14685226692975534	0.14685226692975534	0.011580313085686501	0.040632798419969925	0.0	0.0	0.040632798419969925	0.14685226692975534	0.14685226692975534	0.0	0.0	0.14685226692975534	0.14685226692975534	0.0	0.011985492635525329	0.0	0.0	0.0	0.0	0.14685226692975534	0.14685226692975534	0.0	0.0	0.0	0.007292441123929797	0.0	0.0	0.0	0.34913300434433364	0.007292441123929797	0.0	0.0	0.040632798419969925	0.0	0.14685226692975534	0.0	0.036611110517777934	0.040632798419969925	0.14685226692975534	0.14685226692975534	0.14685226692975534	0.0	0.14685226692975534	0.14685226692975534	0.007292441123929797	0.0	0.0	0.14685226692975534	0.040632798419969925	0.14685226692975534	0.34913300434433364	0.14685226692975534	0.0	0.0	0.07966111712573505	0.0	0.14685226692975534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052019331318361624	0.0	0.27706861941294697	0.008252165685974115	0.0	0.040632798419969925	0.0	0.0	0.0	0.14685226692975534	0.0	0.0	0.0	0.0	0.031389835673004865	0.14685226692975534	0.0	0.0	0.27706861941294697	0.02187732337178939	0.14685226692975534	0.0	0.0	0.0	0.023176319266328328	0.0	0.02187732337178939	0.048497770986343246	0.0	0.0	0.14685226692975534	0.03264924991668178	0.14685226692975534	0.009059953519680164	0.0	0.013639791595826574	0.0	0.0	0.048497770986343246	0.036611110517777934	0.0	0.0	0.0	0.0	0.14685226692975534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14685226692975534	0.01790729170645833	0.13231735896657146	0.13231735896657146	0.14685226692975534	0.0	0.0	0.0	0.0	0.0	0.27706861941294697	0.040632798419969925	0.0	0.0	0.0	0.27706861941294697	0.05773359435175375	0.13231735896657146	0.14685226692975534	0.27706861941294697	0.0	0.006152904048925091	0.0	0.007292441123929797	0.0	0.09788008775014341	0.0	0.0	0.0	0.0	0.0	0.14685226692975534	0.040632798419969925	0.14685226692975534	0.0	0.0	0.0	0.0	0.0	0.0	0.2013842383326067	0.14685226692975534	0.006962659389188047	0.040632798419969925	0.0	0.040632798419969925	0.017578858115826122	0.0	0.0	0.019711984774450107	0.0	0.0	0.0	0.0	0.14685226692975534	0.036611110517777934
CABAS1400506_acpa-accepte	acpa-accepte	0.0	0.007945524594209911	0.0	0.0	0.05355765011744442	0.0	0.0	0.0	0.0	0.0	0.19356437747373864	0.0	0.0	0.018160313057878352	0.0	0.014053662804397392	0.19356437747373864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028836262236780315	0.0	0.0	0.3248785068181558	0.05355765011744442	0.19356437747373864	0.0	0.0	0.0	0.0	0.0	0.007945524594209911	0.0	0.0	0.07533268853401717	0.46018841965696594	0.009612087412260105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008550796508176915	0.19356437747373864	0.19356437747373864	0.0	0.0	0.0	0.46018841965696594	0.19356437747373864	0.05355765011744442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02565238952453075	0.014053662804397392	0.0	0.0	0.07609802343306044	0.0	0.3652011368665404	0.009676127421992762	0.0	0.0	0.0	0.0	0.0	0.0	0.01458216727595959	0.19356437747373864	0.19356437747373864	0.05355765011744442	0.0	0.0	0.11476989643530422	0.3652011368665404	0.0	0.0	0.0	0.05355765011744442	0.0	0.0	0.0	0.028836262236780315	0.0	0.0	0.0	0.09340713083318478	0.0	0.05355765011744442	0.0	0.011790261580468487	0.018955452810974698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3652011368665404	0.0	0.0	0.0	0.0	0.05355765011744442	0.05355765011744442	0.0	0.19356437747373864	0.19356437747373864	0.0	0.022117020154119375	0.0	0.0	0.0	0.0	0.0	0.0	0.17219252510113303	0.0	0.3652011368665404	0.0	0.0	0.0	0.0	0.3652011368665404	0.07609802343306044	0.19356437747373864	0.19356437747373864	0.0	0.0	0.008550796508176915	0.0	0.007945524594209911	0.0	0.12901468018531856	0.0	0.0	0.19356437747373864	0.0	0.0	0.0	0.0	0.0	0.0	0.3652011368665404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02565238952453075	0.0	0.10500045295644778	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CACHA1502356_acpa-accepte	acpa-accepte	0.025041029126600663	0.007066824042145238	0.0	0.04650875573022798	0.0	0.0	0.0	0.0665663306666402	0.15172785853127468	0.0	0.0	0.15172785853127468	0.0	0.01600200362304401	0.0	0.011614679649006443	0.0	0.0	0.0	0.0	0.15172785853127468	0.0	0.0	0.0	0.0	0.012383418853864138	0.04650875573022798	0.2684965360318557	0.04650875573022798	0.0	0.1680887479241279	0.0	0.1680887479241279	0.1680887479241279	0.1680887479241279	0.0067402301849937354	0.0	0.1680887479241279	0.0	0.0	0.007534554953302369	0.0	0.025041029126600663	0.0	0.0	0.0	0.04258334942962113	0.0	0.0	0.1680887479241279	0.1680887479241279	0.1680887479241279	0.1680887479241279	0.0	0.0	0.007534554953302369	0.0	0.0	0.0	0.0	0.0	0.36072444913019236	0.0	0.0	0.0	0.09118100602632907	0.04650875573022798	0.0	0.0	0.059050470225187376	0.0	0.018871886690194923	0.010338964008525292	0.0	0.04650875573022798	0.06608251810227576	0.05010792879906893	0.0	0.008526143000414394	0.1680887479241279	0.0	0.1680887479241279	0.025041029126600663	0.025041029126600663	0.0	0.014941779410207967	0.0	0.0	0.04198183398383627	0.0	0.0	0.10112977087569466	0.31713584202595985	0.31713584202595985	0.0	0.0	0.03937568118741919	0.03937568118741919	0.03937568118741919	0.02652787436254159	0.0	0.025041029126600663	0.0	0.0	0.09118100602632907	0.0	0.0	0.0	0.008673830575572085	0.01670264293302298	0.0	0.1680887479241279	0.1680887479241279	0.0	0.037555930827105524	0.03937568118741919	0.1680887479241279	0.04650875573022798	0.31713584202595985	0.0	0.0	0.09118100602632907	0.04650875573022798	0.0	0.0	0.04650875573022798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1680887479241279	0.1680887479241279	0.0	0.055384728796016656	0.0	0.04650875573022798	0.02022069055498121	0.0	0.022603664859907113	0.0	0.05594740439735933	0.1680887479241279	0.0	0.31713584202595985	0.1680887479241279	0.007534554953302369	0.0	0.0067402301849937354	0.15172785853127468	0.10112977087569466	0.1680887479241279	0.0	0.0	0.1680887479241279	0.1680887479241279	0.0	0.0	0.0	0.025041029126600663	0.0	0.0	0.04650875573022798	0.0	0.31713584202595985	0.2684965360318557	0.0	0.007996856180030673	0.0	0.06541791138795264	0.04650875573022798	0.02022069055498121	0.1680887479241279	0.08230591847436977	0.0	0.04650875573022798	0.1680887479241279	0.1680887479241279	0.04650875573022798	0.0	0.0
CANAN1101988_acpa-accepte	acpa-accepte	0.0	0.012893657159364831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.021191372038843123	0.0	0.0	0.28644169190780483	0.0	0.0	0.0	0.28644169190780483	0.0	0.04267266452227831	0.021191372038843123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012893657159364831	0.04267266452227831	0.28644169190780483	0.11147930751139973	0.6809990104754899	0.012125955409513419	0.07925602899907754	0.04267266452227831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011177719469690945	0.0	0.0	0.0	0.06457115722866046	0.0	0.6809990104754899	0.0	0.0	0.1131427605061175	0.0	0.0	0.0	0.0	0.1010512927308518	0.0	0.033533158409072845	0.01837114240748975	0.0	0.07184224916585243	0.10207791321162006	0.09459699782319562	0.0	0.01609620573392053	0.25964731846164485	0.0	0.0	0.04267266452227831	0.04267266452227831	0.0	0.03153233260773188	0.0	0.0	0.0	0.0	0.0	0.1730603336703804	0.5404343138752282	0.0	0.0	0.28644169190780483	0.0	0.0	0.0	0.0	0.0	0.04267266452227831	0.0	0.0386809714780945	0.15538245098849	0.0	0.07925602899907754	0.0	0.015412393020314065	0.03153233260773188	0.0	0.0	0.0	0.0	0.07925602899907754	0.0	0.0	0.07184224916585243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28644169190780483	0.28644169190780483	0.0	0.03853785161980137	0.0	0.28644169190780483	0.0	0.0	0.0	0.0	0.0	0.11147930751139973	0.0	0.07925602899907754	0.0386809714780945	0.0	0.04267266452227831	0.5404343138752282	0.11261187036319713	0.28644169190780483	0.0	0.5404343138752282	0.0	0.012893657159364831	0.0	0.012893657159364831	0.0	0.16275614151244608	0.0	0.28644169190780483	0.0	0.0	0.0	0.0	0.0	0.0	0.0386809714780945	0.0	0.25964731846164485	0.0	0.0	0.0	0.0	0.0	0.01609620573392053	0.07184224916585243	0.0	0.0	0.0386809714780945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAPAR1507861_acpa-rejette	acpa-rejette	0.0	0.02774501266164985	0.6850787208526709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6850787208526709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05591337563391114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030009700492723643	0.0	0.0	0.0	1.62873612389025	0.03401987821859742	0.0	0.0	0.0	0.16721123832775026	0.0	0.0	0.0	0.16721123832775026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2985268559695181	0.0	0.0	0.0	0.0	0.0	0.0	0.10205963465579226	0.0	0.0	0.0	0.0	0.0	1.2925494399526833	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06652566939434616	0.6850787208526709	0.0	0.0	0.17355680803830648	0.0	0.456619204556716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09537470209035441	0.0	0.09002910147817093	0.1995770081830385	0.0	0.37162610672055957	0.0	0.0	0.0	0.04690829243210042	0.07541545347162261	0.07541545347162261	0.0	0.0	0.1995770081830385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09537470209035441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09002910147817093	0.0	0.10205963465579226	0.0	0.0	0.0	0.0	0.0	0.0	0.02774501266164985	0.6850787208526709	0.030009700492723643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033959138845808326	0.0	0.0	0.0	0.09002910147817093	0.0	0.0	0.10205963465579226	0.0	0.0	0.0	0.0	0.0	0.0
CALYO1501346_acpa-rejette	acpa-rejette	0.0	0.08524690947702912	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18104869667276566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4270975465594018	0.0	0.0	0.22995588541068107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07170920333255815	0.2557407284310874	1.7166682175023462	0.0	0.0	0.07170920333255815	0.0	0.2557407284310874	0.4749877893890959	0.0	0.0	0.3910498954469392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0682617260962041	0.0	0.0	0.0	0.4270975465594018	0.0	0.0	0.0	0.0	0.7480477062197084	0.0	0.0	0.0	0.0	0.600743430267167	0.2557407284310874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08673977317173999	1.5435865938674695	0.0	0.0	0.2557407284310874	0.2557407284310874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7166682175023462	0.4749877893890959	0.4749877893890959	0.4749877893890959	0.0	0.0	0.22995588541068107	0.0	0.2557407284310874	0.0	0.0	0.4749877893890959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6681045026629242	0.0	0.0	0.17357233284057869	0.0	0.19690073563396548	0.0	0.0	1.7166682175023462	0.0	0.0	0.0	0.08524690947702912	0.0	0.07170920333255815	0.0	1.1441950422691498	0.0	0.0	0.0	0.0	0.0	0.0	0.4749877893890959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0811465210418576	0.4749877893890959	0.0	0.0	0.21512760999767447	0.0	0.0	0.0	0.4749877893890959	0.0	0.0	0.0	0.0	0.0
CAROU1501728_acpa-rejette	acpa-rejette	0.0	0.022684393263367717	0.0	0.0	0.0	0.0	0.0	0.22438831193390768	0.0	0.5114591371977434	0.5114591371977434	0.0	0.0	0.05394112225468641	0.0	0.037282937740461285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04174324203784972	0.0	0.0	0.14151648085724428	0.5114591371977434	0.0	0.0	0.0	0.0	0.0	0.02005732550915942	0.0	0.0	0.19905311288809924	0.0	0.022684393263367717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14151648085724428	0.0	0.0	0.0	0.0	0.0	0.0	0.019242494708468876	0.5114591371977434	0.0	0.0	0.0	0.0	0.0	0.5114591371977434	0.14151648085724428	0.0	0.0	0.0	0.0	0.5114591371977434	0.0	0.07619464901610061	0.07619464901610061	0.04174324203784972	0.0	0.0	0.0	0.0	0.0	0.02874075851876382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1295722850413221	0.0	0.0	0.0	0.0	0.07619464901610061	0.0	0.0	0.0	0.0	0.06716313368160184	0.07619464901610061	0.07619464901610061	0.16890871774253102	0.07619464901610061	0.0	0.0	0.14151648085724428	0.0	0.0350203181685175	0.0	0.0	0.5114591371977434	0.5114591371977434	0.16890871774253102	0.0	0.0	0.0	0.0	0.9649784779781464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06115513217935737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19905311288809924	0.0	0.0	0.06805317979010315	0.0	0.07619464901610061	0.0	0.0	0.0	0.0	0.0	0.0	0.022684393263367717	0.0	0.02005732550915942	0.0	0.0	0.0	0.0	0.0	0.0	0.5114591371977434	0.0	0.0	0.0	0.0	0.9649784779781464	0.0	0.0	0.0	0.0	0.0	0.0	0.02874075851876382	0.0	0.0	0.0	0.07619464901610061	0.0	0.0	0.0	0.0	0.5114591371977434	0.5114591371977434	0.0	0.0	0.14151648085724428
CAAIX1416771_acpa-rejette	acpa-rejette	0.0	0.0458587779427081	0.0	0.0	0.0	0.0	0.0	0.45398045343629667	0.0	0.0	0.0	1.0347796149362698	1.0347796149362698	0.09739557748742007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08445455908517148	0.0	0.0	0.28631489579191616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40272250220173017	0.0	0.05138544726568673	0.28631489579191616	0.1541563417970602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0458587779427081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40241404480857523	0.0	0.0	0.0	0.0	0.40272250220173017	0.0	0.12827341129635098	0.07027459439615975	0.28631489579191616	0.0	0.40681392110052383	0.34173462783874287	0.0	0.05189404032316538	0.0	0.0	0.0	0.1541563417970602	0.1541563417970602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9523359448321924	0.1541563417970602	0.0	0.0	0.0	0.0	0.0	0.0	0.13757633382812431	0.30497997482364547	0.0	0.0	0.0	0.0	0.0	0.05895657679596478	0.10165999160788183	0.0	0.0	0.0	0.30497997482364547	0.0	0.28631489579191616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12034564207366075	0.0	0.0	0.0	1.0347796149362698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40681392110052383	0.0	0.0	0.0	0.0	0.0458587779427081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1541563417970602	0.0	1.0347796149362698	0.0	0.0	0.0	0.0	0.0	0.05189404032316538	0.0	0.40272250220173017	0.28631489579191616	0.13757633382812431	0.0	0.5613239878972467	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CAROU1406104_acpa-rejette	acpa-rejette	0.0	0.022288942142303793	0.0	0.0	0.13767298746035242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04438788844675378	0.0	0.036632993994783467	0.0	0.12419189646807238	0.0	0.0	0.0	0.0	0.49756824756643225	0.49756824756643225	0.07412525308003792	0.04060952337720002	0.0	0.0	0.0	0.0	0.0	0.0	0.49756824756643225	0.0	0.0	0.020900069306414873	0.06686682642691139	0.0	0.1936469628737561	0.0	0.024708417693345974	0.0	0.0	0.0	0.0	0.0	0.11370992065027521	0.13767298746035242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022288942142303793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1936469628737561	0.0	0.07412525308003792	0.04060952337720002	0.0	0.0	0.1956142997850639	0.16432126942987993	0.0	0.0279601786532995	0.0	0.0	0.0	0.0	0.0	0.49756824756643225	0.0	0.0	0.0	0.0	0.126053188050217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07852654101623911	0.07412525308003792	0.0	0.0	0.07412525308003792	0.2699096396407419	0.0	0.13767298746035242	0.0	0.03406918964396404	0.05477375647662664	0.0	0.0	0.0	0.0	0.13767298746035242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057585779015907654	0.0	0.49756824756643225	0.0	0.0	0.0	0.0	0.0	0.1936469628737561	0.0	0.11645322720594263	0.0	0.0	0.0	0.0	0.1956142997850639	0.44884581519934114	0.49756824756643225	0.9387703050092813	0.0	0.024708417693345974	0.0	0.020900069306414873	0.49756824756643225	0.33163957732285715	0.0	0.0	0.49756824756643225	0.0	0.0	0.49756824756643225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9387703050092813	0.0	0.0	0.0	0.0	0.1936469628737561	0.13767298746035242	0.07412525308003792	0.0	0.0	0.0	0.0	0.0	0.0	0.13767298746035242	0.49756824756643225	0.13767298746035242
