@id	@sens-resultat	abusif	abusif ainsi	abusif considérant	abusif pouvoir	action	agir	agir en justice	ainsi	ajouter	amende	amende civil	an	appel	application	application du disposition	après	argument	assurance	attendre	attendu	avril	caractère	cause	celui	celui qui agir	chacun	charge	charge de monsieur	civil attendu	civil condamner	civil disposer	code de procédure	coder	coder de procédure	comme	condamnation	condamne	condamner	condamner monsieur	condamner à verser	considérant	contractuel	cour	demande de condamnation	demande de dommage	deux	devant	devant le cour	devoir	dilatoire	dilatoire ou abusif	disposer	disposer que celui	dispositif	disposition	dit	dommage	dommage et intérêt	dommages	dommages intérêts	donner	donner au litige	droit	dès	dès lors	décision	défense	dépens	dépourvue	euro	euro au titre	euro en application	euro sans préjudice	faire	faire application	faire droit	fondement	français	février	hauteur	intérêt	intérêts	intérêts pour procédure	jugement	jugement du tribunal	juridiction	justice	justice de manière	laisser	litige	légal	madame	mai	manière	manière dilatoire	mars	mauvais	mauvais foi	maximum	mille	mille euro	montant	méprendre	non	observer	obtenir	outre	paiement	particulier	payer	payer payer	permettre	pouvoir	premier	premier instance	procédure abusif	procédure abusif ainsi	procédure abusif considérant	procédure civil	procédure civil condamner	procédure civil disposer	préjudice	préjudice du dommages	présent	présenter	public	rejet	rejeté le demande	relatif	rendre	revêtir	réclamer	régler	régler un amende	résulter	sen	sen sens	sens	solution	somme	soustraire	succomber	titre	titre de dommage	tout	tribunal	trésor	trésor public	verser	verser à madame
CAPAR1415151_acpa-accepte	acpa-accepte	0.002088483791434306	0.0	0.08021967895321798	0.0	0.0	0.0178435876599991	0.08021967895321798	0.0	0.0	0.002088483791434306	0.002088483791434306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08021967895321798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018559149653404876	0.0	0.0	0.0298146036798963	0.0	0.15241599898438513	0.0022730840538869143	0.008577138142481148	0.0	0.024053877153266782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01856106425620676	0.0	0.0	0.0	0.0	0.08021967895321798	0.0	0.005956492447811591	0.0	0.0	0.004099614260653747	0.004099614260653747	0.00976791722551512	0.08021967895321798	0.00788057703226315	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0178435876599991	0.0	0.08021967895321798	0.009843184517240871	0.0	0.0298146036798963	0.0	0.0	0.004099614260653747	0.010354641147744356	0.0	0.0	0.0	0.0298146036798963	0.08021967895321798	0.0	0.00976791722551512	0.0	0.0	0.0298146036798963	0.08021967895321798	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00976791722551512	0.08021967895321798	0.0	0.0	0.0	0.0	0.0	0.0	0.014035610863254831	0.016298337559730796	0.0	0.0298146036798963	0.0	0.0	0.0022730840538869143	0.0	0.08021967895321798	0.002588660286936089	0.0	0.0	0.0	0.0	0.08021967895321798	0.0	0.0	0.0298146036798963	0.14054100002937625	0.00976791722551512	0.0	0.0	0.0	0.0298146036798963	0.08021967895321798	0.0298146036798963	0.08021967895321798	0.08021967895321798	0.08021967895321798	0.08021967895321798	0.007297073132006269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CABAS1400506_acpa-accepte	acpa-accepte	0.0019231057142044222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276932263910577	0.0021007633863304427	0.0021007633863304427	0.0	0.004833844482594065	0.002612689441937548	0.0	0.0	0.07451186519602795	0.07451186519602795	0.0	0.0	0.0	0.0	0.005532674377459495	0.0	0.0	0.06510030120930416	0.005532674377459495	0.07451186519602795	0.0	0.0	0.0	0.0019231057142044222	0.0	0.0	0.0	0.003807917323175625	0.16122583620820402	0.002404471182825089	0.0	0.0	0.0	0.0	0.009072907558979274	0.07451186519602795	0.0276932263910577	0.009072907558979274	0.0276932263910577	0.0276932263910577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015062773743447368	0.013307763216861473	0.0	0.0	0.0	0.0	0.009072907558979274	0.0	0.0	0.0	0.07451186519602795	0.004833844482594065	0.0	0.010293618823537388	0.1305411862195413	0.1305411862195413	0.0	0.014480523313961309	0.07451186519602795	0.0	0.0	0.0	0.0	0.03939718141165684	0.016513200649700556	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07451186519602795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0276932263910577	0.0276932263910577	0.0	0.07451186519602795	0.07451186519602795	0.0	0.0	0.0	0.0	0.04509284006245552	0.02419530600626291	0.0	0.07451186519602795	0.0	0.0	0.009072907558979274	0.0276932263910577	0.005532674377459495	0.0276932263910577	0.0021007633863304427	0.0	0.0	0.0019231057142044222	0.0	0.0	0.0276932263910577	0.0	0.0	0.0276932263910577	0.0	0.0	0.1305411862195413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006743887907216394	0.005532674377459495	0.0	0.0	0.0	0.0	0.0	0.0
CAMET1502360_acpa-accepte	acpa-accepte	0.0013277004556963216	0.020102914904640192	0.0	0.020102914904640192	0.017697277781077055	0.012031289369924548	0.05408924421697044	0.00698176209538381	0.0	0.0012604593235475577	0.0014143893523130197	0.020102914904640192	0.0040162486174260235	0.001911010788525984	0.020102914904640192	0.006586155257616442	0.0	0.0	0.020102914904640192	0.017697277781077055	0.0	0.020102914904640192	0.0	0.00925726310792116	0.020102914904640192	0.0	0.0	0.0	0.05408924421697044	0.05408924421697044	0.05408924421697044	0.001536570489771137	0.006586155257616442	0.020102914904640192	0.0	0.0027642224430889473	0.11703617411547089	0.001536570489771137	0.0	0.05408924421697044	0.0	0.020102914904640192	0.006586155257616442	0.0	0.0	0.0	0.0	0.0	0.0	0.020102914904640192	0.020102914904640192	0.020102914904640192	0.05408924421697044	0.0	0.00925726310792116	0.0	0.0	0.0	0.0027642224430889473	0.0027642224430889473	0.0	0.0	0.0	0.006586155257616442	0.020102914904640192	0.0040162486174260235	0.0	0.0040162486174260235	0.05408924421697044	0.008688322892380853	0.0834219748098587	0.09476174141159711	0.05408924421697044	0.0	0.0	0.0	0.0	0.05408924421697044	0.0	0.03273354696139004	0.0	0.0027642224430889473	0.0	0.00925726310792116	0.05408924421697044	0.05408924421697044	0.020102914904640192	0.05408924421697044	0.0	0.0	0.020102914904640192	0.0040162486174260235	0.0	0.05408924421697044	0.020102914904640192	0.05408924421697044	0.0	0.0	0.020102914904640192	0.0	0.0	0.0	0.0	0.006586155257616442	0.05408924421697044	0.03273354696139004	0.020102914904640192	0.005657557409252079	0.0	0.0	0.0	0.0	0.017697277781077055	0.0	0.0	0.001536570489771137	0.020102914904640192	0.0	0.0014143893523130197	0.05408924421697044	0.05408924421697044	0.020102914904640192	0.020102914904640192	0.05408924421697044	0.0	0.05408924421697044	0.0	0.0	0.0	0.020102914904640192	0.05408924421697044	0.020102914904640192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004932711228680546	0.04761659612135608	0.0040162486174260235	0.004932711228680546	0.0	0.0040162486174260235	0.006586155257616442	0.05408924421697044	0.05408924421697044	0.008149482674056503	0.020102914904640192
CANAN1101988_acpa-accepte	acpa-accepte	0.0036375516743229427	0.0	0.0	0.0	0.0	0.0	0.0	0.018100685826148336	0.0	0.0038217494216832375	0.0038217494216832375	0.052118153255218215	0.0	0.005075931130613961	0.052118153255218215	0.0	0.0	0.0	0.0	0.0	0.0	0.052118153255218215	0.009391189513725702	0.02164624765700534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004081361565430014	0.0	0.0	0.052118153255218215	0.007166431813685381	0.3034241197303466	0.0038217494216832375	0.017075048604015302	0.0	0.0	0.0	0.01540039924887349	0.0	0.0	0.017075048604015302	0.0	0.0	0.02740248959856466	0.0	0.0	0.0	0.0	0.0	0.02164624765700534	0.0	0.0242203092452946	0.021398325830643026	0.0	0.0	0.0	0.0	0.013725749893731676	0.017075048604015302	0.052118153255218215	0.010412393523376666	0.0	0.010412393523376666	0.0	0.03119192347050471	0.0	0.0	0.0	0.026343248345293342	0.14022998818486254	0.0	0.0	0.0	0.04024954697781352	0.08486391278146553	0.02655253495654054	0.0	0.0	0.024000074599686422	0.0	0.1264768174190645	0.0	0.0	0.0	0.0	0.052118153255218215	0.010412393523376666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14022998818486254	0.14022998818486254	0.017075048604015302	0.0	0.01540039924887349	0.0	0.0	0.0	0.018100685826148336	0.0	0.029263945775759248	0.03244612612902931	0.017075048604015302	0.04700662275453729	0.010412393523376666	0.0	0.004081361565430014	0.0	0.0	0.004081361565430014	0.0	0.0	0.0389050385896656	0.0	0.1264768174190645	0.0	0.0	0.0	0.0	0.01540039924887349	0.0	0.0	0.0	0.0	0.0	0.052118153255218215	0.14022998818486254	0.14022998818486254	0.14022998818486254	0.0	0.014526742641458517	0.0	0.0	0.013102020477498828	0.0	0.007545511420458069	0.01540039924887349	0.0	0.0	0.0	0.0
CADIJ1501045_acpa-rejette	acpa-rejette	0.0026142209398488715	0.0	0.0	0.04093886757107313	0.0	0.021993898847851162	0.11015081228378804	0.0	0.03674930120664105	0.0029779810683929074	0.0029779810683929074	0.0	0.0060153073633122745	0.003251269273293038	0.03674930120664105	0.0	0.0	0.0	0.04093886757107313	0.03674930120664105	0.0	0.0	0.00817894673788614	0.01885208539375989	0.04093886757107313	0.0	0.00817894673788614	0.0	0.0	0.0	0.0	0.002463246845760604	0.0	0.0	0.0	0.004477079578697549	0.0	0.003190767102848676	0.0	0.11015081228378804	0.0	0.0	0.013412469742477503	0.0	0.03674930120664105	0.0	0.04093886757107313	0.04093886757107313	0.021352549905121122	0.04093886757107313	0.04093886757107313	0.04093886757107313	0.0	0.0	0.014993548626567748	0.007341936771989053	0.020270044071684153	0.017908318314790197	0.004140094202236538	0.004140094202236538	0.0	0.0	0.01123696018439022	0.013412469742477503	0.04093886757107313	0.007341936771989053	0.0	0.007341936771989053	0.11015081228378804	0.017462151821786114	0.0	0.19297889887392367	0.11015081228378804	0.02052716863307701	0.0	0.11015081228378804	0.0157942673519332	0.0	0.0	0.05301696866168626	0.02130138113300378	0.004140094202236538	0.014218108925570846	0.013864998968337127	0.0	0.11015081228378804	0.03674930120664105	0.11015081228378804	0.0	0.0	0.0	0.00817894673788614	0.0	0.11015081228378804	0.04093886757107313	0.0	0.0	0.0	0.04093886757107313	0.0	0.0	0.0	0.0	0.013412469742477503	0.11015081228378804	0.06666069823906642	0.0	0.012763068411394704	0.11015081228378804	0.020270044071684153	0.022878256185813354	0.0	0.03429856198916561	0.006504926806091964	0.04093886757107313	0.0027099023691264765	0.0	0.0	0.002463246845760604	0.0	0.0	0.04093886757107313	0.04093886757107313	0.11015081228378804	0.0	0.0	0.0	0.0	0.0	0.04093886757107313	0.0	0.04093886757107313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009559939327643667	0.0	0.0	0.008699350881591605	0.00817894673788614	0.00817894673788614	0.0	0.0	0.0	0.01885208539375989	0.0
CAPAR1507861_acpa-rejette	acpa-rejette	0.003187911874389498	0.04926983872760161	0.13256626474864394	0.0	0.0	0.0	0.0	0.017111463392537253	0.0	0.004277865848134313	0.004277865848134313	0.0	0.0	0.0	0.0	0.01614187837520051	0.0	0.13256626474864394	0.0	0.0	0.0	0.04926983872760161	0.0	0.022688444066436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003732888861261906	0.0	0.0	0.0	0.0	0.28684165710882814	0.004277865848134313	0.0	0.0	0.039321486932080645	0.0	0.0	0.0	0.0	0.01614187837520051	0.0	0.0	0.030672909569232232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.030672909569232232	0.0	0.006774778415182621	0.006774778415182621	0.01614187837520051	0.13256626474864394	0.0	0.0	0.0	0.0	0.13256626474864394	0.0	0.0	0.02573073413962622	0.23224968811952712	0.0	0.0	0.029487250468560836	0.0	0.0	0.01979805892508287	0.0	0.0	0.08022600639859433	0.03362647005483928	0.006774778415182621	0.017111463392537253	0.0	0.0	0.0	0.0	0.0	0.0	0.01614187837520051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026765346679446824	0.030672909569232232	0.0	0.0	0.009843344739267543	0.0	0.0034140977601855417	0.04926983872760161	0.13256626474864394	0.003732888861261906	0.0	0.0	0.0	0.0	0.0	0.04926983872760161	0.0	0.04926983872760161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13256626474864394	0.011983350535454892	0.0	0.0	0.011983350535454892	0.0	0.0	0.0	0.0	0.0	0.01979805892508287	0.0
CAROU1501728_acpa-rejette	acpa-rejette	0.004613665109152184	0.0	0.0	0.0	0.0	0.0362104336320857	0.0	0.0	0.06050351243197678	0.0035999750529767407	0.0037682032359807006	0.0	0.012087657402273336	0.005737949451019941	0.0	0.0	0.0	0.0	0.0	0.05313736894536519	0.0	0.0	0.0	0.027861478606115243	0.0	0.0	0.012087657402273336	0.16279177798053132	0.16279177798053132	0.0	0.0	0.003974097891811575	0.0	0.0	0.0	0.008319448584621802	0.0	0.004613665109152184	0.0	0.0	0.0	0.0	0.01982227594348253	0.16279177798053132	0.0	0.0	0.06050351243197678	0.06050351243197678	0.0	0.0	0.0	0.0	0.0	0.16279177798053132	0.0	0.012087657402273336	0.03766642662881882	0.03327779433848721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012087657402273336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.022485187961033565	0.0	0.06050351243197678	0.0	0.04129340792558143	0.0	0.0	0.027861478606115243	0.0	0.0	0.0	0.0	0.16279177798053132	0.0	0.0	0.008670613996826995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02101292930597118	0.0	0.0330806382667341	0.03766642662881882	0.0	0.0	0.0	0.0	0.004613665109152184	0.0	0.0	0.003974097891811575	0.0	0.0	0.0	0.0	0.0	0.0	0.16279177798053132	0.0	0.28520332632204193	0.0	0.06050351243197678	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016863969636445493	0.0	0.0	0.016863969636445493	0.0	0.0	0.01982227594348253	0.16279177798053132	0.16279177798053132	0.0	0.0
CALYO1504370_acpa-rejette	acpa-rejette	0.03218889827830551	0.0	0.0	0.0	0.0	0.2521796041302533	0.0	0.14633992643770466	0.0	0.0	0.0	0.0	0.08418183249444389	0.040032873395719946	0.0	0.0	1.133727547808597	0.0	0.0	0.0	0.0	0.0	0.08418183249444389	0.1940351423780772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029617354379554584	0.0	0.0	0.0	0.0	0.0	0.036584981609426165	0.13804788286099684	0.0	0.0	0.0	0.0	0.0	0.42136341057418386	0.0	0.0	0.0	0.1992784556161802	0.0	0.0	0.0	0.0	0.0	0.0	0.08418183249444389	0.26231954725447015	0.23175588251369736	0.05097697333343921	0.05097697333343921	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08418183249444389	0.0	0.1915753613291592	0.0	0.0	0.0	0.0	0.0	0.0	0.1940351423780772	0.0	0.0	0.0	0.2875788611002719	0.05097697333343921	0.12875559311322204	0.1940351423780772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08418183249444389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13804788286099684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13804788286099684	0.0	0.08418183249444389	0.0	0.03218889827830551	0.0	0.0	0.029617354379554584	0.0	0.0	0.42136341057418386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0892207232139663	0.0	0.08418183249444389	0.11744540897226698	0.0	0.08418183249444389	0.13804788286099684	0.0	0.0	0.17071971026535163	0.0
CAAIX1416771_acpa-rejette	acpa-rejette	0.02908350270996491	0.0	0.0	0.0	0.3833460994480909	0.22942682059641364	0.0	0.0	0.0	0.02908350270996491	0.02908350270996491	0.0	0.06692097264444606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17652841494977242	0.0	0.0	0.07658656713254444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.052711454860729146	0.0	0.03328411923389945	0.12559257900375562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.20853287135414286	0.0	0.0	0.0	0.0	0.0	0.17652841494977242	0.0	0.1909143735847519	0.16867034728358357	0.0	0.0	0.12559257900375562	0.0	0.12559257900375562	0.12559257900375562	0.3833460994480909	0.07658656713254444	0.0	0.06692097264444606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2092979295588472	0.0	0.0	0.17652841494977242	0.0	0.0	0.3833460994480909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0314375249076322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3833460994480909	0.0	0.0	0.02908350270996491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12559257900375562	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09336409968941456	0.0	0.07658656713254444	0.09336409968941456	0.07658656713254444	0.07658656713254444	0.0	0.0	0.0	0.17652841494977242	0.0
CAROU1501321_acpa-rejette	acpa-rejette	0.021320502892274846	0.0	0.0	0.0	0.0	0.0	0.0	0.08528201156909938	0.0	0.019030360797755174	0.019030360797755174	0.21918003993565868	0.043788750861984777	0.0	0.0	0.08044968608244345	0.0	0.0	0.24555649391199974	0.0	0.0	0.0	0.04905835466409951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019030360797755174	0.0	0.0	0.0	0.033764893038526894	0.0	0.017690713551138156	0.06675322617644128	0.0	0.0	0.0	0.08044968608244345	0.0	0.0	0.08044968608244345	0.0	0.0	0.13645040694157817	0.0	0.0	0.0	0.0	0.0	0.10093099967411795	0.0	0.12684494470669405	0.1120658464478959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04070623024409003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13905911746520225	0.0	0.0	0.08878481214503468	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24555649391199974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07180818200914815	0.0	0.3998392801875414	0.24555649391199974	0.0	0.0	0.1104242985575097	0.12684494470669405	0.08044968608244345	0.21918003993565868	0.04905835466409951	0.24555649391199974	0.021320502892274846	0.0	0.0	0.019030360797755174	0.0	0.0	0.2037508034575017	0.0	0.0	0.0	0.0	0.24555649391199974	0.0	0.08044968608244345	0.0	0.0	0.0	0.24555649391199974	0.6606984723993138	0.24555649391199974	0.0	0.0	0.0	0.0	0.05373958781436499	0.0	0.0	0.05373958781436499	0.043788750861984777	0.04905835466409951	0.0	0.0	0.0	0.09382593544287726	0.0
